participant_id,sumber,gerakan,rep,fase,kanal,belahan,datar_frac,ptp_uv,clipping,layak_ketat,delta_db,emg_db
P08,timestamp_manual,Agem Kanan,2,Berdiri,F7,kiri (A1),0.105,377.6,False,False,11.262,0.863
P08,timestamp_manual,Agem Kanan,2,Berdiri,T3,kiri (A1),0.185,412.4,False,False,11.262,0.722
P08,timestamp_manual,Agem Kanan,2,Berdiri,T5,kiri (A1),0.184,337.6,False,False,10.103,19.41
P08,timestamp_manual,Agem Kanan,2,Berdiri,Fp2,kanan (A2),0.0,376.0,False,False,15.72,3.397
P08,timestamp_manual,Agem Kanan,2,Berdiri,F4,kanan (A2),0.0,158.7,False,False,10.065,6.651
P08,timestamp_manual,Agem Kanan,2,Berdiri,C4,kanan (A2),0.342,75.9,False,False,-0.075,-2.864
P08,timestamp_manual,Agem Kanan,2,Berdiri,P4,kanan (A2),0.368,74.6,False,False,2.824,-2.204
P08,timestamp_manual,Agem Kanan,2,Berdiri,O2,kanan (A2),0.0,201.3,False,False,10.698,12.341
P08,timestamp_manual,Agem Kanan,2,Berdiri,F8,kanan (A2),0.0,267.3,False,False,11.953,3.392
P08,timestamp_manual,Agem Kanan,2,Berdiri,T4,kanan (A2),0.0,416.7,False,False,18.575,10.134
P08,timestamp_manual,Agem Kanan,2,Berdiri,T6,kanan (A2),0.0,497.5,False,False,9.758,6.584
P08,timestamp_manual,Agem Kiri,1,Gerak,Fp1,kiri (A1),0.0,374.9,False,False,13.307,3.1
P08,timestamp_manual,Agem Kiri,1,Gerak,F3,kiri (A1),0.617,89.3,False,False,0.189,-5.765
P08,timestamp_manual,Agem Kiri,1,Gerak,C3,kiri (A1),0.524,80.4,False,False,-2.646,-8.805
P08,timestamp_manual,Agem Kiri,1,Gerak,P3,kiri (A1),0.588,55.9,False,False,-8.279,-7.984
P08,timestamp_manual,Agem Kiri,1,Gerak,O1,kiri (A1),0.22,194.9,False,False,1.493,-0.665
P08,timestamp_manual,Agem Kiri,1,Gerak,F7,kiri (A1),0.22,232.9,False,False,3.843,-0.078
P08,timestamp_manual,Agem Kiri,1,Gerak,T3,kiri (A1),0.412,225.6,False,False,4.907,-3.696
P08,timestamp_manual,Agem Kiri,1,Gerak,T5,kiri (A1),0.204,185.3,False,False,10.393,7.485
P08,timestamp_manual,Agem Kiri,1,Gerak,Fp2,kanan (A2),0.0,414.0,False,False,16.867,3.741
P08,timestamp_manual,Agem Kiri,1,Gerak,F4,kanan (A2),0.064,131.5,False,True,12.148,5.596
P08,timestamp_manual,Agem Kiri,1,Gerak,C4,kanan (A2),0.0,118.0,False,True,10.811,-0.838
P08,timestamp_manual,Agem Kiri,1,Gerak,P4,kanan (A2),0.077,110.0,False,True,12.684,1.12
P08,timestamp_manual,Agem Kiri,1,Gerak,O2,kanan (A2),0.0,245.1,False,False,18.972,12.228
P08,timestamp_manual,Agem Kiri,1,Gerak,F8,kanan (A2),0.0,210.8,False,False,15.728,3.592
P08,timestamp_manual,Agem Kiri,1,Gerak,T4,kanan (A2),0.0,384.4,False,False,21.068,8.473
P08,timestamp_manual,Agem Kiri,1,Gerak,T6,kanan (A2),0.0,350.7,False,False,20.721,6.253
P08,timestamp_manual,Agem Kiri,1,Tahan,Fp1,kiri (A1),0.0,300.4,False,False,4.709,3.992
P08,timestamp_manual,Agem Kiri,1,Tahan,F3,kiri (A1),0.263,242.3,False,False,1.717,1.413
P08,timestamp_manual,Agem Kiri,1,Tahan,C3,kiri (A1),0.299,139.2,False,False,-6.035,-1.483
P08,timestamp_manual,Agem Kiri,1,Tahan,P3,kiri (A1),0.478,97.9,False,False,-5.048,-2.077
P08,timestamp_manual,Agem Kiri,1,Tahan,O1,kiri (A1),0.0,181.7,False,False,0.299,1.509
P08,timestamp_manual,Agem Kiri,1,Tahan,F7,kiri (A1),0.0,150.8,False,False,-0.585,1.679
P08,timestamp_manual,Agem Kiri,1,Tahan,T3,kiri (A1),0.047,142.4,False,True,-1.595,0.825
P08,timestamp_manual,Agem Kiri,1,Tahan,T5,kiri (A1),0.838,53.8,False,False,-9.149,-9.023
P08,timestamp_manual,Agem Kiri,1,Tahan,Fp2,kanan (A2),0.0,643.5,False,False,15.468,5.767
P08,timestamp_manual,Agem Kiri,1,Tahan,F4,kanan (A2),0.612,73.1,False,False,1.669,6.404
P08,timestamp_manual,Agem Kiri,1,Tahan,C4,kanan (A2),0.827,23.7,False,False,-19.666,-17.43
P08,timestamp_manual,Agem Kiri,1,Tahan,P4,kanan (A2),0.953,14.1,False,False,-21.031,-27.345
P08,timestamp_manual,Agem Kiri,1,Tahan,O2,kanan (A2),0.54,376.8,False,False,11.694,10.679
P08,timestamp_manual,Agem Kiri,1,Tahan,F8,kanan (A2),0.396,118.4,False,False,7.358,-3.221
P08,timestamp_manual,Agem Kiri,1,Tahan,T4,kanan (A2),0.0,332.3,False,False,16.753,7.382
P08,timestamp_manual,Agem Kiri,1,Tahan,T6,kanan (A2),0.612,121.0,False,False,1.887,-8.553
P08,timestamp_manual,Agem Kiri,1,Naik,Fp1,kiri (A1),0.0,497.0,False,False,13.217,1.031
P08,timestamp_manual,Agem Kiri,1,Naik,F3,kiri (A1),0.0,453.3,False,False,12.066,4.124
P08,timestamp_manual,Agem Kiri,1,Naik,C3,kiri (A1),0.0,452.3,False,False,14.285,2.56
P08,timestamp_manual,Agem Kiri,1,Naik,P3,kiri (A1),0.0,447.5,False,False,15.228,3.06
P08,timestamp_manual,Agem Kiri,1,Naik,O1,kiri (A1),0.0,535.8,False,False,9.688,1.774
P08,timestamp_manual,Agem Kiri,1,Naik,F7,kiri (A1),0.0,472.9,False,False,11.594,2.471
P08,timestamp_manual,Agem Kiri,1,Naik,T3,kiri (A1),0.0,445.0,False,False,9.781,2.816
P08,timestamp_manual,Agem Kiri,1,Naik,T5,kiri (A1),0.0,220.0,False,False,12.781,11.107
P08,timestamp_manual,Agem Kiri,1,Naik,Fp2,kanan (A2),0.0,528.4,False,False,15.034,4.92
P08,timestamp_manual,Agem Kiri,1,Naik,F4,kanan (A2),0.0,459.4,False,False,15.549,13.517
P08,timestamp_manual,Agem Kiri,1,Naik,C4,kanan (A2),0.253,254.4,False,False,11.497,-0.859
P08,timestamp_manual,Agem Kiri,1,Naik,P4,kanan (A2),0.338,231.7,False,False,13.361,10.555
P08,timestamp_manual,Agem Kiri,1,Naik,O2,kanan (A2),0.0,270.1,False,False,15.574,15.928
P08,timestamp_manual,Agem Kiri,1,Naik,F8,kanan (A2),0.0,401.5,False,False,17.008,10.606
P08,timestamp_manual,Agem Kiri,1,Naik,T4,kanan (A2),0.0,487.8,False,False,25.177,14.486
P08,timestamp_manual,Agem Kiri,1,Naik,T6,kanan (A2),0.0,427.5,False,False,23.604,9.476
P08,timestamp_manual,Agem Kiri,1,Berdiri,Fp1,kiri (A1),0.031,360.2,False,False,5.683,0.381
P08,timestamp_manual,Agem Kiri,1,Berdiri,F3,kiri (A1),0.508,390.8,False,False,9.686,-2.751
P08,timestamp_manual,Agem Kiri,1,Berdiri,C3,kiri (A1),0.256,410.7,False,False,11.434,-1.823
P08,timestamp_manual,Agem Kiri,1,Berdiri,P3,kiri (A1),0.256,409.3,False,False,11.72,-1.326
P08,timestamp_manual,Agem Kiri,1,Berdiri,O1,kiri (A1),0.22,444.2,False,False,7.652,-3.285
P08,timestamp_manual,Agem Kiri,1,Berdiri,F7,kiri (A1),0.252,400.3,False,False,7.88,-1.691
P08,timestamp_manual,Agem Kiri,1,Berdiri,T3,kiri (A1),0.189,377.0,False,False,6.155,-3.699
P08,timestamp_manual,Agem Kiri,1,Berdiri,T5,kiri (A1),0.005,204.5,False,False,11.712,4.684
P08,timestamp_manual,Agem Kiri,1,Berdiri,Fp2,kanan (A2),0.0,418.5,False,False,13.978,3.737
P08,timestamp_manual,Agem Kiri,1,Berdiri,F4,kanan (A2),0.005,327.3,False,False,16.337,6.544
P08,timestamp_manual,Agem Kiri,1,Berdiri,C4,kanan (A2),0.0,254.4,False,False,10.755,2.81
P08,timestamp_manual,Agem Kiri,1,Berdiri,P4,kanan (A2),0.0,224.0,False,False,11.52,3.506
P08,timestamp_manual,Agem Kiri,1,Berdiri,O2,kanan (A2),0.0,227.6,False,False,16.126,7.967
P08,timestamp_manual,Agem Kiri,1,Berdiri,F8,kanan (A2),0.0,308.4,False,False,15.032,7.714
P08,timestamp_manual,Agem Kiri,1,Berdiri,T4,kanan (A2),0.0,325.8,False,False,16.825,8.783
P08,timestamp_manual,Agem Kiri,1,Berdiri,T6,kanan (A2),0.0,401.5,False,False,13.548,2.773
P08,timestamp_manual,Agem Kiri,2,Gerak,Fp1,kiri (A1),0.0,409.1,False,False,13.809,5.016
P08,timestamp_manual,Agem Kiri,2,Gerak,F3,kiri (A1),0.323,148.5,False,False,1.639,-4.079
P08,timestamp_manual,Agem Kiri,2,Gerak,C3,kiri (A1),0.549,82.8,False,False,-2.609,-8.646
P08,timestamp_manual,Agem Kiri,2,Gerak,P3,kiri (A1),0.624,49.5,False,False,-7.243,-12.112
P08,timestamp_manual,Agem Kiri,2,Gerak,O1,kiri (A1),0.0,346.6,False,False,10.045,1.549
P08,timestamp_manual,Agem Kiri,2,Gerak,F7,kiri (A1),0.026,292.0,False,False,6.63,1.467
P08,timestamp_manual,Agem Kiri,2,Gerak,T3,kiri (A1),0.0,305.5,False,False,8.586,1.539
P08,timestamp_manual,Agem Kiri,2,Gerak,T5,kiri (A1),0.222,452.7,False,False,18.232,14.541
P08,timestamp_manual,Agem Kiri,2,Gerak,Fp2,kanan (A2),0.0,486.9,False,False,17.621,10.793
P08,timestamp_manual,Agem Kiri,2,Gerak,F4,kanan (A2),0.15,65.6,False,False,1.113,6.532
P08,timestamp_manual,Agem Kiri,2,Gerak,C4,kanan (A2),0.0,85.7,False,True,7.158,2.153
P08,timestamp_manual,Agem Kiri,2,Gerak,P4,kanan (A2),0.0,63.5,False,True,5.267,1.381
P08,timestamp_manual,Agem Kiri,2,Gerak,O2,kanan (A2),0.0,73.3,False,True,6.476,9.397
P08,timestamp_manual,Agem Kiri,2,Gerak,F8,kanan (A2),0.0,189.8,False,False,12.673,6.976
P08,timestamp_manual,Agem Kiri,2,Gerak,T4,kanan (A2),0.0,370.4,False,False,13.378,15.054
P08,timestamp_manual,Agem Kiri,2,Gerak,T6,kanan (A2),0.0,137.3,False,True,9.318,2.932
P08,timestamp_manual,Agem Kiri,2,Tahan,Fp1,kiri (A1),0.0,318.0,False,False,8.383,6.359
P08,timestamp_manual,Agem Kiri,2,Tahan,F3,kiri (A1),0.157,191.0,False,False,-0.674,-1.931
P08,timestamp_manual,Agem Kiri,2,Tahan,C3,kiri (A1),0.521,111.1,False,False,-8.44,-8.809
P08,timestamp_manual,Agem Kiri,2,Tahan,P3,kiri (A1),0.71,46.2,False,False,-17.801,-14.985
P08,timestamp_manual,Agem Kiri,2,Tahan,O1,kiri (A1),0.0,267.0,False,False,6.103,4.303
P08,timestamp_manual,Agem Kiri,2,Tahan,F7,kiri (A1),0.0,235.0,False,False,4.468,3.623
P08,timestamp_manual,Agem Kiri,2,Tahan,T3,kiri (A1),0.0,235.2,False,False,3.011,2.571
P08,timestamp_manual,Agem Kiri,2,Tahan,T5,kiri (A1),0.951,56.1,False,False,-25.849,-31.074
P08,timestamp_manual,Agem Kiri,2,Tahan,Fp2,kanan (A2),0.0,436.3,False,False,12.317,8.604
P08,timestamp_manual,Agem Kiri,2,Tahan,F4,kanan (A2),0.605,194.3,False,False,3.275,11.673
P08,timestamp_manual,Agem Kiri,2,Tahan,C4,kanan (A2),0.762,83.7,False,False,-12.746,-4.042
P08,timestamp_manual,Agem Kiri,2,Tahan,P4,kanan (A2),0.731,81.6,False,False,-10.268,-3.009
P08,timestamp_manual,Agem Kiri,2,Tahan,O2,kanan (A2),0.573,141.3,False,False,-0.246,8.317
P08,timestamp_manual,Agem Kiri,2,Tahan,F8,kanan (A2),0.227,300.4,False,False,4.48,9.793
P08,timestamp_manual,Agem Kiri,2,Tahan,T4,kanan (A2),0.0,591.0,False,False,19.706,17.715
P08,timestamp_manual,Agem Kiri,2,Tahan,T6,kanan (A2),0.668,85.5,False,False,-4.912,-3.385
P08,timestamp_manual,Agem Kiri,2,Naik,Fp1,kiri (A1),0.0,340.9,False,False,7.673,5.644
P08,timestamp_manual,Agem Kiri,2,Naik,F3,kiri (A1),0.0,273.0,False,False,7.034,5.541
P08,timestamp_manual,Agem Kiri,2,Naik,C3,kiri (A1),0.0,222.5,False,False,2.12,2.348
P08,timestamp_manual,Agem Kiri,2,Naik,P3,kiri (A1),0.0,169.0,False,False,3.221,-0.83
P08,timestamp_manual,Agem Kiri,2,Naik,O1,kiri (A1),0.0,438.6,False,False,7.813,4.188
P08,timestamp_manual,Agem Kiri,2,Naik,F7,kiri (A1),0.0,390.4,False,False,6.759,4.034
P08,timestamp_manual,Agem Kiri,2,Naik,T3,kiri (A1),0.0,354.2,False,False,6.398,4.96
P08,timestamp_manual,Agem Kiri,2,Naik,T5,kiri (A1),0.772,16.0,False,False,-17.874,-11.62
P08,timestamp_manual,Agem Kiri,2,Naik,Fp2,kanan (A2),0.0,364.2,False,False,12.128,7.703
P08,timestamp_manual,Agem Kiri,2,Naik,F4,kanan (A2),0.493,204.3,False,False,8.962,7.822
P08,timestamp_manual,Agem Kiri,2,Naik,C4,kanan (A2),0.772,35.2,False,False,-20.876,-15.367
P08,timestamp_manual,Agem Kiri,2,Naik,P4,kanan (A2),0.586,64.9,False,False,-11.072,-7.732
P08,timestamp_manual,Agem Kiri,2,Naik,O2,kanan (A2),0.493,217.4,False,False,4.414,6.362
P08,timestamp_manual,Agem Kiri,2,Naik,F8,kanan (A2),0.372,425.9,False,False,18.897,10.639
P08,timestamp_manual,Agem Kiri,2,Naik,T4,kanan (A2),0.0,750.7,False,False,21.562,16.367
P08,timestamp_manual,Agem Kiri,2,Naik,T6,kanan (A2),0.4,229.4,False,False,13.029,0.545
P08,timestamp_manual,Agem Kiri,2,Berdiri,Fp1,kiri (A1),0.047,421.8,False,False,10.237,0.551
P08,timestamp_manual,Agem Kiri,2,Berdiri,F3,kiri (A1),0.0,468.3,False,False,14.437,5.861
P08,timestamp_manual,Agem Kiri,2,Berdiri,C3,kiri (A1),0.0,367.4,False,False,13.055,5.965
P08,timestamp_manual,Agem Kiri,2,Berdiri,P3,kiri (A1),0.0,300.9,False,False,12.836,5.731
P08,timestamp_manual,Agem Kiri,2,Berdiri,O1,kiri (A1),0.0,686.8,False,False,14.361,3.685
P08,timestamp_manual,Agem Kiri,2,Berdiri,F7,kiri (A1),0.0,574.2,False,False,15.062,5.85
P08,timestamp_manual,Agem Kiri,2,Berdiri,T3,kiri (A1),0.0,558.5,False,False,14.17,4.798
P08,timestamp_manual,Agem Kiri,2,Berdiri,T5,kiri (A1),0.048,47.6,False,True,2.839,2.728
P08,timestamp_manual,Agem Kiri,2,Berdiri,Fp2,kanan (A2),0.0,426.4,False,False,16.115,6.348
P08,timestamp_manual,Agem Kiri,2,Berdiri,F4,kanan (A2),0.0,204.3,False,False,14.38,11.271
P08,timestamp_manual,Agem Kiri,2,Berdiri,C4,kanan (A2),0.741,117.8,False,False,-6.567,0.029
P08,timestamp_manual,Agem Kiri,2,Berdiri,P4,kanan (A2),0.74,70.6,False,False,-2.049,-5.399
P08,timestamp_manual,Agem Kiri,2,Berdiri,O2,kanan (A2),0.0,297.6,False,False,14.254,12.559
P08,timestamp_manual,Agem Kiri,2,Berdiri,F8,kanan (A2),0.0,265.6,False,False,13.149,6.942
P08,timestamp_manual,Agem Kiri,2,Berdiri,T4,kanan (A2),0.0,544.8,False,False,20.428,12.186
P08,timestamp_manual,Agem Kiri,2,Berdiri,T6,kanan (A2),0.0,240.1,False,False,14.526,5.703
P08,timestamp_manual,Ngeed,3,Gerak,Fp1,kiri (A1),0.0,210.0,False,False,11.276,-2.212
P08,timestamp_manual,Ngeed,3,Gerak,F3,kiri (A1),0.0,151.9,False,False,8.679,-5.277
P08,timestamp_manual,Ngeed,3,Gerak,C3,kiri (A1),0.124,126.5,False,False,7.433,-7.265
P08,timestamp_manual,Ngeed,3,Gerak,P3,kiri (A1),0.161,112.9,False,False,8.29,-5.631
P08,timestamp_manual,Ngeed,3,Gerak,O1,kiri (A1),0.0,272.8,False,False,13.598,-2.887
P08,timestamp_manual,Ngeed,3,Gerak,F7,kiri (A1),0.0,173.0,False,False,10.231,-5.306
P08,timestamp_manual,Ngeed,3,Gerak,T3,kiri (A1),0.0,205.1,False,False,11.656,-3.139
P08,timestamp_manual,Ngeed,3,Gerak,T5,kiri (A1),0.907,5.1,False,False,-34.792,-45.297
P08,timestamp_manual,Ngeed,3,Gerak,Fp2,kanan (A2),0.0,139.6,False,True,12.503,1.111
P08,timestamp_manual,Ngeed,3,Gerak,F4,kanan (A2),0.0,93.8,False,True,12.679,6.019
P08,timestamp_manual,Ngeed,3,Gerak,C4,kanan (A2),0.0,82.6,False,True,9.246,-0.299
P08,timestamp_manual,Ngeed,3,Gerak,P4,kanan (A2),0.0,44.4,False,True,6.9,-0.859
P08,timestamp_manual,Ngeed,3,Gerak,O2,kanan (A2),0.0,55.8,False,True,5.252,4.037
P08,timestamp_manual,Ngeed,3,Gerak,F8,kanan (A2),0.0,116.6,False,True,11.453,1.907
P08,timestamp_manual,Ngeed,3,Gerak,T4,kanan (A2),0.0,131.8,False,True,13.651,3.995
P08,timestamp_manual,Ngeed,3,Gerak,T6,kanan (A2),0.286,45.6,False,False,-0.437,-6.385
P08,timestamp_manual,Ngeed,3,Tahan,Fp1,kiri (A1),0.571,70.7,False,False,-9.333,-13.068
P08,timestamp_manual,Ngeed,3,Tahan,F3,kiri (A1),0.605,120.9,False,False,-9.464,-11.841
P08,timestamp_manual,Ngeed,3,Tahan,C3,kiri (A1),0.336,138.4,False,False,-1.826,-4.961
P08,timestamp_manual,Ngeed,3,Tahan,P3,kiri (A1),0.504,115.9,False,False,-1.844,-6.292
P08,timestamp_manual,Ngeed,3,Tahan,O1,kiri (A1),0.034,134.9,False,True,-3.389,-5.515
P08,timestamp_manual,Ngeed,3,Tahan,F7,kiri (A1),0.605,118.4,False,False,-11.226,-12.684
P08,timestamp_manual,Ngeed,3,Tahan,T3,kiri (A1),0.336,101.2,False,False,-8.881,-8.467
P08,timestamp_manual,Ngeed,3,Tahan,T5,kiri (A1),0.276,42.9,False,False,-2.963,1.753
P08,timestamp_manual,Ngeed,3,Tahan,Fp2,kanan (A2),0.0,257.2,False,False,9.434,3.47
P08,timestamp_manual,Ngeed,3,Tahan,F4,kanan (A2),0.303,111.0,False,False,1.184,2.864
P08,timestamp_manual,Ngeed,3,Tahan,C4,kanan (A2),0.0,69.5,False,True,4.063,3.482
P08,timestamp_manual,Ngeed,3,Tahan,P4,kanan (A2),0.0,57.2,False,True,3.956,3.135
P08,timestamp_manual,Ngeed,3,Tahan,O2,kanan (A2),0.0,105.8,False,True,9.54,7.293
P08,timestamp_manual,Ngeed,3,Tahan,F8,kanan (A2),0.0,108.7,False,True,7.528,3.765
P08,timestamp_manual,Ngeed,3,Tahan,T4,kanan (A2),0.0,203.8,False,False,8.198,5.989
P08,timestamp_manual,Ngeed,3,Tahan,T6,kanan (A2),0.269,35.2,False,False,-3.358,-4.164
P08,timestamp_manual,Ngeed,3,Naik,Fp1,kiri (A1),0.0,125.9,False,True,0.698,-1.289
P08,timestamp_manual,Ngeed,3,Naik,F3,kiri (A1),0.0,140.4,False,True,6.428,-0.371
P08,timestamp_manual,Ngeed,3,Naik,C3,kiri (A1),0.0,150.8,False,False,7.945,0.591
P08,timestamp_manual,Ngeed,3,Naik,P3,kiri (A1),0.0,127.4,False,True,8.39,0.967
P08,timestamp_manual,Ngeed,3,Naik,O1,kiri (A1),0.0,177.1,False,False,6.464,-2.077
P08,timestamp_manual,Ngeed,3,Naik,F7,kiri (A1),0.0,152.6,False,False,5.849,-1.286
P08,timestamp_manual,Ngeed,3,Naik,T3,kiri (A1),0.0,160.7,False,False,6.48,-2.571
P08,timestamp_manual,Ngeed,3,Naik,T5,kiri (A1),0.0,34.4,False,True,2.049,-0.874
P08,timestamp_manual,Ngeed,3,Naik,Fp2,kanan (A2),0.0,115.6,False,True,3.999,3.965
P08,timestamp_manual,Ngeed,3,Naik,F4,kanan (A2),0.0,61.5,False,True,-1.657,2.03
P08,timestamp_manual,Ngeed,3,Naik,C4,kanan (A2),0.0,81.0,False,True,7.287,2.559
P08,timestamp_manual,Ngeed,3,Naik,P4,kanan (A2),0.0,48.3,False,True,4.279,2.968
P08,timestamp_manual,Ngeed,3,Naik,O2,kanan (A2),0.0,92.3,False,True,3.485,4.407
P08,timestamp_manual,Ngeed,3,Naik,F8,kanan (A2),0.0,69.7,False,True,7.986,0.913
P08,timestamp_manual,Ngeed,3,Naik,T4,kanan (A2),0.0,88.2,False,True,4.949,0.107
P08,timestamp_manual,Ngeed,3,Naik,T6,kanan (A2),0.0,50.9,False,True,2.793,-4.24
P08,timestamp_manual,Ngeed,3,Berdiri,Fp1,kiri (A1),0.026,279.9,False,False,6.619,2.398
P08,timestamp_manual,Ngeed,3,Berdiri,F3,kiri (A1),0.205,298.1,False,False,7.497,0.726
P08,timestamp_manual,Ngeed,3,Berdiri,C3,kiri (A1),0.231,252.8,False,False,7.309,0.056
P08,timestamp_manual,Ngeed,3,Berdiri,P3,kiri (A1),0.282,262.3,False,False,9.022,0.075
P08,timestamp_manual,Ngeed,3,Berdiri,O1,kiri (A1),0.0,465.0,False,False,9.812,2.732
P08,timestamp_manual,Ngeed,3,Berdiri,F7,kiri (A1),0.154,356.5,False,False,8.587,1.188
P08,timestamp_manual,Ngeed,3,Berdiri,T3,kiri (A1),0.0,337.4,False,False,7.987,3.15
P08,timestamp_manual,Ngeed,3,Berdiri,T5,kiri (A1),0.436,78.5,False,False,1.415,-2.612
P08,timestamp_manual,Ngeed,3,Berdiri,Fp2,kanan (A2),0.0,236.4,False,False,10.856,-0.266
P08,timestamp_manual,Ngeed,3,Berdiri,F4,kanan (A2),0.0,122.8,False,True,9.951,4.672
P08,timestamp_manual,Ngeed,3,Berdiri,C4,kanan (A2),0.0,249.6,False,False,12.481,1.839
P08,timestamp_manual,Ngeed,3,Berdiri,P4,kanan (A2),0.0,157.0,False,False,10.447,2.07
P08,timestamp_manual,Ngeed,3,Berdiri,O2,kanan (A2),0.128,204.0,False,False,15.231,5.675
P08,timestamp_manual,Ngeed,3,Berdiri,F8,kanan (A2),0.0,146.6,False,True,8.347,2.433
P08,timestamp_manual,Ngeed,3,Berdiri,T4,kanan (A2),0.0,215.8,False,False,11.552,3.499
P08,timestamp_manual,Ngeed,3,Berdiri,T6,kanan (A2),0.411,162.1,False,False,12.661,-3.727
P08,timestamp_manual,Ngeed,4,Gerak,Fp1,kiri (A1),0.272,209.0,False,False,7.427,-1.428
P08,timestamp_manual,Ngeed,4,Gerak,F3,kiri (A1),0.298,150.6,False,False,2.694,-1.787
P08,timestamp_manual,Ngeed,4,Gerak,C3,kiri (A1),0.114,146.2,False,False,2.304,-0.816
P08,timestamp_manual,Ngeed,4,Gerak,P3,kiri (A1),0.202,121.5,False,False,2.419,-0.783
P08,timestamp_manual,Ngeed,4,Gerak,O1,kiri (A1),0.0,349.1,False,False,10.736,2.926
P08,timestamp_manual,Ngeed,4,Gerak,F7,kiri (A1),0.386,177.3,False,False,6.038,-3.283
P08,timestamp_manual,Ngeed,4,Gerak,T3,kiri (A1),0.009,211.5,False,False,6.143,-1.098
P08,timestamp_manual,Ngeed,4,Gerak,T5,kiri (A1),0.026,63.5,False,True,5.918,2.966
P08,timestamp_manual,Ngeed,4,Gerak,Fp2,kanan (A2),0.0,125.6,False,True,9.845,1.838
P08,timestamp_manual,Ngeed,4,Gerak,F4,kanan (A2),0.0,90.2,False,True,0.337,0.372
P08,timestamp_manual,Ngeed,4,Gerak,C4,kanan (A2),0.0,171.0,False,False,15.649,6.169
P08,timestamp_manual,Ngeed,4,Gerak,P4,kanan (A2),0.0,117.9,False,True,11.761,6.457
P08,timestamp_manual,Ngeed,4,Gerak,O2,kanan (A2),0.0,198.7,False,False,19.094,7.675
P08,timestamp_manual,Ngeed,4,Gerak,F8,kanan (A2),0.0,117.9,False,True,9.995,3.987
P08,timestamp_manual,Ngeed,4,Gerak,T4,kanan (A2),0.0,140.9,False,True,11.169,5.447
P08,timestamp_manual,Ngeed,4,Gerak,T6,kanan (A2),0.026,122.4,False,True,12.682,0.439
P08,timestamp_manual,Ngeed,4,Tahan,Fp1,kiri (A1),0.307,121.3,False,False,-4.838,-3.327
P08,timestamp_manual,Ngeed,4,Tahan,F3,kiri (A1),0.123,142.4,False,False,-2.447,-0.485
P08,timestamp_manual,Ngeed,4,Tahan,C3,kiri (A1),0.0,153.4,False,False,-0.464,0.673
P08,timestamp_manual,Ngeed,4,Tahan,P3,kiri (A1),0.0,129.5,False,True,-0.383,1.32
P08,timestamp_manual,Ngeed,4,Tahan,O1,kiri (A1),0.0,205.6,False,False,-1.803,-0.4
P08,timestamp_manual,Ngeed,4,Tahan,F7,kiri (A1),0.184,143.2,False,False,-3.678,-0.881
P08,timestamp_manual,Ngeed,4,Tahan,T3,kiri (A1),0.123,163.4,False,False,-2.323,-0.192
P08,timestamp_manual,Ngeed,4,Tahan,T5,kiri (A1),0.0,58.7,False,True,-4.175,1.834
P08,timestamp_manual,Ngeed,4,Tahan,Fp2,kanan (A2),0.0,140.5,False,True,1.238,1.646
P08,timestamp_manual,Ngeed,4,Tahan,F4,kanan (A2),0.0,90.2,False,True,4.115,5.129
P08,timestamp_manual,Ngeed,4,Tahan,C4,kanan (A2),0.0,132.9,False,True,4.266,5.5
P08,timestamp_manual,Ngeed,4,Tahan,P4,kanan (A2),0.0,120.5,False,True,4.66,6.024
P08,timestamp_manual,Ngeed,4,Tahan,O2,kanan (A2),0.0,128.3,False,True,6.445,7.718
P08,timestamp_manual,Ngeed,4,Tahan,F8,kanan (A2),0.0,125.9,False,True,3.908,4.053
P08,timestamp_manual,Ngeed,4,Tahan,T4,kanan (A2),0.0,189.5,False,False,3.594,7.995
P08,timestamp_manual,Ngeed,4,Tahan,T6,kanan (A2),0.0,103.6,False,True,3.539,-0.026
P08,timestamp_manual,Ngeed,4,Naik,Fp1,kiri (A1),0.0,143.6,False,True,-3.523,-1.106
P08,timestamp_manual,Ngeed,4,Naik,F3,kiri (A1),0.0,189.4,False,False,-3.201,-0.194
P08,timestamp_manual,Ngeed,4,Naik,C3,kiri (A1),0.0,163.3,False,False,-1.825,0.883
P08,timestamp_manual,Ngeed,4,Naik,P3,kiri (A1),0.0,156.5,False,False,-0.665,2.399
P08,timestamp_manual,Ngeed,4,Naik,O1,kiri (A1),0.0,273.5,False,False,-1.032,1.528
P08,timestamp_manual,Ngeed,4,Naik,F7,kiri (A1),0.0,167.7,False,False,-3.854,-0.061
P08,timestamp_manual,Ngeed,4,Naik,T3,kiri (A1),0.0,224.2,False,False,-2.293,1.56
P08,timestamp_manual,Ngeed,4,Naik,T5,kiri (A1),0.0,27.7,False,True,-6.681,1.134
P08,timestamp_manual,Ngeed,4,Naik,Fp2,kanan (A2),0.0,122.6,False,True,-1.137,0.57
P08,timestamp_manual,Ngeed,4,Naik,F4,kanan (A2),0.0,114.7,False,True,-2.303,2.477
P08,timestamp_manual,Ngeed,4,Naik,C4,kanan (A2),0.0,107.6,False,True,2.494,3.347
P08,timestamp_manual,Ngeed,4,Naik,P4,kanan (A2),0.0,63.6,False,True,-4.075,2.265
P08,timestamp_manual,Ngeed,4,Naik,O2,kanan (A2),0.0,78.7,False,True,6.998,0.98
P08,timestamp_manual,Ngeed,4,Naik,F8,kanan (A2),0.0,126.1,False,True,-1.518,0.977
